t,handle_0_x,handle_0_y,handle_0_v,handle_1_x,handle_1_y,handle_1_v,handle_2_x,handle_2_y,handle_2_v,handle_3_x,handle_3_y,handle_3_v,handle_4_x,handle_4_y,handle_4_v,handle_5_x,handle_5_y,handle_5_v,handle_6_x,handle_6_y,handle_6_v,handle_7_x,handle_7_y,handle_7_v,handle_8_x,handle_8_y,handle_8_v,handle_9_x,handle_9_y,handle_9_v,handle_10_x,handle_10_y,handle_10_v,handle_11_x,handle_11_y,handle_11_v,handle_12_x,handle_12_y,handle_12_v,handle_13_x,handle_13_y,handle_13_v,handle_14_x,handle_14_y,handle_14_v,handle_15_x,handle_15_y,handle_15_v,handle_16_x,handle_16_y,handle_16_v,handle_17_x,handle_17_y,handle_17_v,handle_18_x,handle_18_y,handle_18_v,handle_19_x,handle_19_y,handle_19_v,handle_20_x,handle_20_y,handle_20_v,handle_21_x,handle_21_y,handle_21_v,handle_22_x,handle_22_y,handle_22_v,handle_23_x,handle_23_y,handle_23_v,handle_24_x,handle_24_y,handle_24_v,handle_25_x,handle_25_y,handle_25_v,handle_26_x,handle_26_y,handle_26_v,handle_27_x,handle_27_y,handle_27_v,handle_28_x,handle_28_y,handle_28_v,handle_29_x,handle_29_y,handle_29_v,handle_30_x,handle_30_y,handle_30_v,handle_31_x,handle_31_y,handle_31_v,handle_32_x,handle_32_y,handle_32_v,handle_33_x,handle_33_y,handle_33_v,handle_34_x,handle_34_y,handle_34_v,handle_35_x,handle_35_y,handle_35_v,handle_36_x,handle_36_y,handle_36_v,handle_37_x,handle_37_y,handle_37_v,handle_38_x,handle_38_y,handle_38_v,handle_39_x,handle_39_y,handle_39_v,handle_40_x,handle_40_y,handle_40_v,handle_41_x,handle_41_y,handle_41_v,handle_42_x,handle_42_y,handle_42_v,handle_43_x,handle_43_y,handle_43_v,handle_44_x,handle_44_y,handle_44_v,handle_45_x,handle_45_y,handle_45_v,handle_46_x,handle_46_y,handle_46_v,handle_47_x,handle_47_y,handle_47_v,handle_48_x,handle_48_y,handle_48_v,handle_49_x,handle_49_y,handle_49_v,handle_50_x,handle_50_y,handle_50_v,handle_51_x,handle_51_y,handle_51_v,handle_52_x,handle_52_y,handle_52_v,handle_53_x,handle_53_y,handle_53_v,handle_54_x,handle_54_y,handle_54_v,handle_55_x,handle_55_y,handle_55_v,handle_56_x,handle_56_y,handle_56_v,handle_57_x,handle_57_y,handle_57_v,handle_58_x,handle_58_y,handle_58_v,handle_59_x,handle_59_y,handle_59_v,handle_60_x,handle_60_y,handle_60_v,handle_61_x,handle_61_y,handle_61_v,handle_62_x,handle_62_y,handle_62_v,handle_63_x,handle_63_y,handle_63_v,handle_64_x,handle_64_y,handle_64_v,handle_65_x,handle_65_y,handle_65_v,handle_66_x,handle_66_y,handle_66_v,handle_67_x,handle_67_y,handle_67_v,handle_68_x,handle_68_y,handle_68_v,handle_69_x,handle_69_y,handle_69_v,handle_70_x,handle_70_y,handle_70_v,handle_71_x,handle_71_y,handle_71_v,handle_72_x,handle_72_y,handle_72_v,handle_73_x,handle_73_y,handle_73_v,handle_74_x,handle_74_y,handle_74_v,handle_75_x,handle_75_y,handle_75_v,handle_76_x,handle_76_y,handle_76_v,handle_77_x,handle_77_y,handle_77_v,handle_78_x,handle_78_y,handle_78_v,handle_79_x,handle_79_y,handle_79_v,handle_80_x,handle_80_y,handle_80_v,handle_81_x,handle_81_y,handle_81_v,handle_82_x,handle_82_y,handle_82_v,handle_83_x,handle_83_y,handle_83_v,handle_84_x,handle_84_y,handle_84_v,handle_85_x,handle_85_y,handle_85_v,handle_86_x,handle_86_y,handle_86_v,handle_87_x,handle_87_y,handle_87_v,handle_88_x,handle_88_y,handle_88_v,handle_89_x,handle_89_y,handle_89_v,handle_90_x,handle_90_y,handle_90_v,handle_91_x,handle_91_y,handle_91_v,handle_92_x,handle_92_y,handle_92_v,handle_93_x,handle_93_y,handle_93_v,handle_94_x,handle_94_y,handle_94_v,handle_95_x,handle_95_y,handle_95_v,handle_96_x,handle_96_y,handle_96_v,handle_97_x,handle_97_y,handle_97_v,handle_98_x,handle_98_y,handle_98_v,handle_99_x,handle_99_y,handle_99_v,handle_100_x,handle_100_y,handle_100_v,handle_101_x,handle_101_y,handle_101_v,handle_102_x,handle_102_y,handle_102_v,handle_103_x,handle_103_y,handle_103_v,handle_104_x,handle_104_y,handle_104_v,handle_105_x,handle_105_y,handle_105_v,handle_106_x,handle_106_y,handle_106_v,handle_107_x,handle_107_y,handle_107_v,handle_108_x,handle_108_y,handle_108_v,handle_109_x,handle_109_y,handle_109_v,handle_110_x,handle_110_y,handle_110_v,handle_111_x,handle_111_y,handle_111_v,handle_112_x,handle_112_y,handle_112_v,handle_113_x,handle_113_y,handle_113_v,handle_114_x,handle_114_y,handle_114_v,handle_115_x,handle_115_y,handle_115_v,handle_116_x,handle_116_y,handle_116_v,handle_117_x,handle_117_y,handle_117_v,handle_118_x,handle_118_y,handle_118_v,handle_119_x,handle_119_y,handle_119_v,handle_120_x,handle_120_y,handle_120_v,handle_121_x,handle_121_y,handle_121_v,handle_122_x,handle_122_y,handle_122_v,handle_123_x,handle_123_y,handle_123_v,handle_124_x,handle_124_y,handle_124_v,handle_125_x,handle_125_y,handle_125_v,handle_126_x,handle_126_y,handle_126_v,handle_127_x,handle_127_y,handle_127_v,handle_128_x,handle_128_y,handle_128_v,handle_129_x,handle_129_y,handle_129_v,handle_130_x,handle_130_y,handle_130_v,handle_131_x,handle_131_y,handle_131_v,handle_132_x,handle_132_y,handle_132_v,handle_133_x,handle_133_y,handle_133_v,handle_134_x,handle_134_y,handle_134_v,handle_135_x,handle_135_y,handle_135_v,handle_136_x,handle_136_y,handle_136_v,handle_137_x,handle_137_y,handle_137_v,handle_138_x,handle_138_y,handle_138_v,handle_139_x,handle_139_y,handle_139_v,handle_140_x,handle_140_y,handle_140_v,handle_141_x,handle_141_y,handle_141_v,handle_142_x,handle_142_y,handle_142_v,handle_143_x,handle_143_y,handle_143_v,handle_144_x,handle_144_y,handle_144_v,handle_145_x,handle_145_y,handle_145_v,handle_146_x,handle_146_y,handle_146_v,handle_147_x,handle_147_y,handle_147_v,handle_148_x,handle_148_y,handle_148_v,handle_149_x,handle_149_y,handle_149_v,handle_150_x,handle_150_y,handle_150_v,handle_151_x,handle_151_y,handle_151_v,handle_152_x,handle_152_y,handle_152_v,handle_153_x,handle_153_y,handle_153_v,handle_154_x,handle_154_y,handle_154_v,handle_155_x,handle_155_y,handle_155_v,handle_156_x,handle_156_y,handle_156_v,handle_157_x,handle_157_y,handle_157_v,handle_158_x,handle_158_y,handle_158_v,handle_159_x,handle_159_y,handle_159_v,handle_160_x,handle_160_y,handle_160_v,handle_161_x,handle_161_y,handle_161_v,handle_162_x,handle_162_y,handle_162_v,handle_163_x,handle_163_y,handle_163_v,handle_164_x,handle_164_y,handle_164_v,handle_165_x,handle_165_y,handle_165_v,handle_166_x,handle_166_y,handle_166_v,handle_167_x,handle_167_y,handle_167_v,handle_168_x,handle_168_y,handle_168_v,handle_169_x,handle_169_y,handle_169_v,handle_170_x,handle_170_y,handle_170_v,handle_171_x,handle_171_y,handle_171_v,handle_172_x,handle_172_y,handle_172_v,handle_173_x,handle_173_y,handle_173_v,handle_174_x,handle_174_y,handle_174_v,handle_175_x,handle_175_y,handle_175_v,handle_176_x,handle_176_y,handle_176_v,handle_177_x,handle_177_y,handle_177_v,handle_178_x,handle_178_y,handle_178_v,handle_179_x,handle_179_y,handle_179_v,handle_180_x,handle_180_y,handle_180_v,handle_181_x,handle_181_y,handle_181_v,handle_182_x,handle_182_y,handle_182_v,handle_183_x,handle_183_y,handle_183_v,handle_184_x,handle_184_y,handle_184_v,handle_185_x,handle_185_y,handle_185_v,handle_186_x,handle_186_y,handle_186_v,handle_187_x,handle_187_y,handle_187_v,handle_188_x,handle_188_y,handle_188_v,handle_189_x,handle_189_y,handle_189_v,handle_190_x,handle_190_y,handle_190_v,handle_191_x,handle_191_y,handle_191_v,handle_192_x,handle_192_y,handle_192_v,handle_193_x,handle_193_y,handle_193_v,handle_194_x,handle_194_y,handle_194_v,handle_195_x,handle_195_y,handle_195_v,handle_196_x,handle_196_y,handle_196_v,handle_197_x,handle_197_y,handle_197_v,handle_198_x,handle_198_y,handle_198_v,handle_199_x,handle_199_y,handle_199_v,handle_200_x,handle_200_y,handle_200_v,handle_201_x,handle_201_y,handle_201_v,handle_202_x,handle_202_y,handle_202_v,handle_203_x,handle_203_y,handle_203_v,handle_204_x,handle_204_y,handle_204_v,handle_205_x,handle_205_y,handle_205_v,handle_206_x,handle_206_y,handle_206_v,handle_207_x,handle_207_y,handle_207_v,handle_208_x,handle_208_y,handle_208_v,handle_209_x,handle_209_y,handle_209_v,handle_210_x,handle_210_y,handle_210_v,handle_211_x,handle_211_y,handle_211_v,handle_212_x,handle_212_y,handle_212_v,handle_213_x,handle_213_y,handle_213_v,handle_214_x,handle_214_y,handle_214_v,handle_215_x,handle_215_y,handle_215_v,handle_216_x,handle_216_y,handle_216_v,handle_217_x,handle_217_y,handle_217_v,handle_218_x,handle_218_y,handle_218_v,handle_219_x,handle_219_y,handle_219_v,handle_220_x,handle_220_y,handle_220_v,handle_221_x,handle_221_y,handle_221_v,handle_222_x,handle_222_y,handle_222_v,handle_223_x,handle_223_y,handle_223_v
0.0,4.094268628175738,1.9417310180480356,0.9999969318765468,2.151173778208108,4.04029776871288,0.9992906829732413,0.5869669010716733,4.565423321383743,0.9986683160009835,-1.061936936765489,4.505289021087193,0.998975591540283,-2.58501433487161,3.870674776120933,0.9984505154850698,-3.7908463034698214,2.744411368140516,0.9968601812443435,-4.530826262800596,1.2696470950470218,0.995004768893963,-4.71592480062241,-0.3699377709199764,0.9933712563640239,-4.326559344238169,-1.9733387009919061,0.9925149749239445,-3.4127999869623395,-3.3472178215875865,0.9920215390239936,-2.0862428301167397,-4.328414086840556,0.9919972099918197,-0.5059992679565838,-4.803103759783751,0.9923955314944082,1.1418066779616298,-4.718041626885776,0.9921434700737681,2.6658545614494176,-4.085761585518412,0.992088826445398,3.892013164530327,-2.981662368921139,0.9921594323644712,4.6823920364918665,-1.5332835376891032,0.9920303999977867,4.950086045702725,0.09485648007438163,0.9922653955477125,4.668124640650354,1.7205863980131113,0.9916719304281161,3.8697644799830226,3.164581222774393,0.990197483403151,2.644631797264718,4.269818713011394,0.9894170167454347,1.1274648603317168,4.91843607754445,0.9895283013808593,-0.5178309416368064,5.042941997652275,0.9898427665019846,-2.1159556173331846,4.632457502108279,0.9902622195818708,-3.49894331653947,3.73254360398974,0.9909376867672216,-4.523608273993514,2.43926802425632,0.9909300432995493,-5.085487677311911,0.8878842753251175,0.9898392066020303,-5.128938361980794,-0.7615435158340009,0.9894509491594543,-4.652179271329003,-2.3411639670274864,0.9898040850418562,-3.705152246623262,-3.692326360964359,0.9895136737056524,-2.3842554360073485,-4.6811294839749635,0.9894575734590196,-0.8218726835875653,-5.211657650307981,0.9892285843145713,0.8279863181789804,-5.233227878774299,0.9893140520254168,2.404575185966003,-4.746537481726898,0.9892691712684207,3.756086841824493,-3.800008958770977,0.9884991083614828,4.75425066177481,-2.4861714539440922,0.9890497651251313,5.306153441281757,-0.9312105790551944,0.9893843915787277,5.361383138647108,0.7178648228330294,0.98872476448021,4.916833774928851,2.3068506200979595,0.9883561633950242,4.015616672124398,3.6889894461084207,0.9887080415419751,2.7422246367395995,4.7382619202456295,0.989694398180982,1.2140289035213943,5.360449835519531,0.9907251478775553,-0.4299738347503693,5.501002308222381,0.9911295589631056,-2.042033995807729,5.149204016133244,0.9907445895966921,-3.4788364769458013,4.3379712313114,0.9900490403599185,-4.614407877841015,3.1409008097611153,0.9892094741368782,-5.3501728075982,1.6640291264406064,0.9889425937969718,-5.624020133590358,0.03691276823018408,0.9899031261626224,-5.414086236733075,-1.5996775161569465,0.9896780486890571,-4.739354964940344,-3.1054124565982493,0.9888410154221634,-3.659686500527317,-4.353136787912453,0.9890962353036344,-2.267217689353753,-5.238309432040285,0.9889161548177189,-0.6797145171890979,-5.688124592271687,0.9888180738744639,0.9701488589366593,-5.666891596094201,0.9886136669345899,2.5460028898638805,-5.177827108290917,0.9884970949177188,3.918906987369492,-4.262603453073808,0.9889859714491498,4.9782686192962915,-2.997592412481889,0.9882744670710797,5.638779719209816,-1.4855655982591474,0.9879217213031333,5.849439108602709,0.15093146000076707,0.9890305249178569,5.595023606882681,1.7811991535158709,0.9892532972919384,4.897021412997319,3.2762887619971672,0.9885781528361903,3.811781025252046,4.519169810564974,0.9879001224008203,2.425242062592658,5.413602426874767,0.9877212684558135,0.845957921195192,5.891474377108047,0.9881157853752857,-0.8038382963092139,5.917405840612687,0.9889001872275001,-2.397754386431883,5.4908715538932,0.9900614845216525,-3.8148818048710607,4.645738499269865,0.9916915041669843,-4.948857959141553,3.4471568033966773,0.9929089472758925,-5.715597699821948,1.986126286865135,0.9927865818798528,-6.058925482361841,0.3722409024890622,0.9918347279472471,-5.954920542347058,-1.2744779480005142,0.9908840956615479,-5.412572132190856,-2.83279697891986,0.9906771512923234,-4.473092529983702,-4.18921803345998,0.9912482694689198,-3.2058300018299493,-5.245885287089619,0.9914114820272153,-1.703094293537924,-5.927270193844994,0.9909237140437308,-0.07346486092129818,-6.18574246031676,0.9912092217297278,1.5665726320395132,-6.004698206587435,0.9909537580666521,3.1006364930602137,-5.397122638868689,0.9901968103987138,4.421491556906571,-4.408263750761187,0.9902095101493738,5.436881743875566,-3.1076935802663828,0.9899194209135105,6.077588978070838,-1.587169249533856,0.9897209922545768,6.299900022125776,0.0477857345212986,0.9896442638632329,6.090368948641849,1.6844276408359034,0.9895580858534139,5.4639492004028085,3.2108935917382633,0.9898194643465072,4.465011553010676,4.52414283571205,0.9896957159561031,3.1615453061446512,5.535812615608867,0.989351627731546,1.6420394764073585,6.178931604338839,0.9900576238001474,0.008583910744819116,6.4120043724829285,0.9902770237280288,-1.6302804674667504,6.220631568105848,0.9892532497501763,-3.1663329703306844,5.618101312551976,0.9884748625843689,-4.499210526860434,4.645508170673111,0.9892872513912286,-5.542674022240322,3.367351711514982,0.9903659946503278,-6.229871525648532,1.86726518349123,0.9906310251483554,-6.517461315171095,0.24252147656526837,0.990180560791334,-6.388077918303425,-1.4023979551519523,0.989188946666723,-5.851088955394559,-2.962571937097096,0.9878311246824842,-4.9416376258981485,-4.339306580920968,0.986281602394776,-3.718074282063302,-5.446281171351433,0.9847138141362461,-2.2579784901223414,-6.214799406890647,0.9832998751625915,-0.6530497809098433,-6.597818778049573,0.9822612729347865,0.9967587208525537,-6.572681001636608,0.9817236125662056,2.589553738056177,-6.14197920978781,0.9817952403802134,4.027772424996505,-5.3332598462717185,0.9827049586436121,5.224091250138311,-4.196896669687574,0.9835694731296453,6.106431425781007,-2.8026313380864907,0.9836021616127503,6.622260114606042,-1.2353340580340422,0.9828420917943104,6.741356961313473,0.41036212943913347,0.9824185427269337,6.458117194740313,2.035869814783676,0.9831594722617543,5.79033045635139,3.5446974631002317,0.9830652001378347,4.777810346261796,4.847503291689365,0.982259970677353,3.481700386446285,5.868580650442295,0.9831185166471144,1.9785137853010888,6.548970276136176,0.9832934694811722,0.3560209962259511,6.848998857778152,0.9827634067493642,-1.2912099241046782,6.75344627670609,0.9828026572461548,-2.8680954980644535,6.26771807390892,0.9824001207627346,-4.284508664183698,5.421388502499417,0.9823993992920789,-5.459768186702702,4.263258520706172,0.9822566829100589,-6.327898143299619,2.860101231426325,0.9822669684823069,-6.8402544187635055,1.2916653714075004,0.9823985322841884,-6.969354410363275,-0.3532763273069059,0.9823362234032091,-6.708216792279636,-1.9824807786948535,0.9826699871937491,-6.073244061196582,-3.505408758207276,0.9823035672675803,-5.099502872846392,-4.837447833502396,0.9825220044884011,-3.8421364725646345,-5.905871782805304,0.9834829857225624,-2.370926116184501,-6.652892590603554,0.9829749453471627,-0.7664313861816674,-7.037725881001623,0.9826379063868611,0.8835660136164066,-7.040655157873332,0.9832879963913695,2.4897011535587814,-6.662726709294478,0.9833011136403446,3.96550748086029,-5.924827201025663,0.9826102222431021,5.232045228093962,-4.8672913222764205,0.9824331575437734,6.222163211128359,-3.5473798177886255,0.983099306722997,6.884088503257725,-2.0359715646534093,0.9837835265876292,7.183535101193352,-0.41337126421260956,0.9837501294683093,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0,7.2,-2.821586225235502e-14,0.0
